case_name,case_label,system_config_path,data_type,prefill_length,batch_size,hidden_size,num_heads,head_dim,compile_mode,variant,variant_label,attention_variant,total_latency_ms,q_mul_k_ms,softmax_ms,a_mul_v_ms,compute_model_ms,fused_core_ms,hbm_io_ms,configured_hbm_io_ms,onchip_io_ms,kernel_overhead_ms,non_hbm_critical_ms,bottleneck_component,bottleneck_ms,bottleneck_share_of_total,software_q_tile_size,software_kv_tile_size,logical_q_tile_size,tensor_tflops,vector_tflops,tensor_vector_ratio,hbm_bytes,hbm_mib,configured_hbm_bandwidth_tbps,active_hbm_bandwidth_tbps,configured_onchip_bandwidth_tbps,active_onchip_bandwidth_tbps,required_hbm_bandwidth_tbps,required_hbm_bandwidth_over_config_x,ignore_hbm_bottleneck,ignore_onchip_io_bottleneck,sram_kib,l2_mb
tpuv3_fp16,TPUv3 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,fp16,16384,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,54.41948936170213,0.0,0.0,0.0,0.0,54.11948936170213,0.0,19.387005155555556,19.35432624113475,0.3,54.11948936170213,fused_core,54.11948936170213,0.9944872691104095,256,4096,256,123.20768,3.85024,32.0,17448304640,16640.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.3224033494363929,0.3582259438182144,1,0,8192,16.0
tpuv3_fp16,TPUv3 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,fp16,16384,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,72.51160851063828,53.261072340425535,18.061617021276597,18.950536170212764,72.21160851063829,0.0,0.0,19.387005155555556,19.35432624113475,0.3,72.21160851063829,matmul_pair,72.2116085106383,0.9958627314141574,256,4096,,123.20768,3.85024,32.0,17448304640,16640.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.24162741974414675,0.2684749108268297,1,0,8192,16.0
tpuv3_fp16,TPUv3 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,fp16,32768,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,418.4753361702127,80.69579148936171,192.57402127659574,145.20552340425533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,192.57402127659574,0.46018009816059324,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_fp16,TPUv3 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,fp16,32768,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,216.7779574468085,0.0,0.0,0.0,0.0,216.47795744680852,0.0,76.95149738666666,76.82178723404255,0.3,216.47795744680852,fused_core,216.47795744680852,0.9986160954576131,256,4096,256,123.20768,3.85024,32.0,69256347648,66048.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.3199233236714976,0.35547035963499735,1,0,8192,16.0
tpuv3_fp16,TPUv3 FP16,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,fp16,32768,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,289.1464340425532,213.04428936170214,72.24646808510639,75.80214468085106,288.84643404255314,0.0,0.0,76.95149738666666,76.82178723404255,0.3,288.84643404255314,matmul_pair,288.8464340425532,0.9989624634279396,256,4096,,123.20768,3.85024,32.0,69256347648,66048.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.23976874728457642,0.2664097192050849,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,2048,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,1.7143968085106382,0.2654563829787234,1.0523936170212764,0.39654680851063834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,1.0523936170212764,0.6138564956473122,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,2048,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,0.8060085106382979,0.0,0.0,0.0,0.0,0.5060085106382979,0.0,0.16777216,0.16748936170212764,0.3,0.5060085106382979,fused_core,0.5060085106382979,0.6277954934217472,256,2048,256,123.20768,3.85024,32.0,150994944,144.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2984039612486545,0.33155995694294943,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,2048,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,0.872868085106383,0.416136170212766,0.4249872340425532,0.156731914893617,0.572868085106383,0.0,0.0,0.16777216,0.16748936170212764,0.3,0.572868085106383,matmul_pair,0.572868085106383,0.6563054542618123,256,2048,,123.20768,3.85024,32.0,150994944,144.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2635771618730687,0.29286351319229853,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,4096,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,5.305223404255319,0.7516702127659574,3.3073723404255317,1.24618085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,3.3073723404255317,0.6234181086083367,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,4096,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,2.288085106382979,0.0,0.0,0.0,0.0,1.988085106382979,0.0,0.6338059377777778,0.6327375886524822,0.3,1.988085106382979,fused_core,1.988085106382979,0.8688859959084991,256,4096,256,123.20768,3.85024,32.0,570425344,544.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2869219945205479,0.3188022161339421,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,4096,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,2.5568851063829787,1.664544680851064,1.686604255319149,0.5923404255319149,2.256885106382979,0.0,0.0,0.6338059377777778,0.6327375886524822,0.3,2.256885106382979,matmul_pair,2.256885106382979,0.882669737779346,256,4096,,123.20768,3.85024,32.0,570425344,544.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.252748951369615,0.28083216818846113,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,8192,1,4096,32,128,heuristic-TPU,baseline,Unfused Attention,trivial,19.630963829787234,2.6653382978723403,12.320772340425533,4.644853191489362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,12.320772340425533,0.6276193286918744,,,,123.20768,3.85024,32.0,0,0.0,0.9,inf,0.9015196097560977,0.9015196097560977,,,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,8192,1,4096,32,128,heuristic-TPU,customsa,FlashAttention-CustomSA,flashattention_customsa,8.180442553191488,0.0,0.0,0.0,0.0,7.880442553191489,0.0,2.460658346666667,2.456510638297872,0.3,7.880442553191489,fused_core,7.880442553191489,0.9633271674424315,256,8192,256,123.20768,3.85024,32.0,2214592512,2112.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2810238761404479,0.3122487512671643,1,0,8192,16.0
tpuv3_int8,TPUv3 INT8,/home/CONNECT/cxu930/Documents/pinn-fullstack/LLMCompass/configs/ours/TPUv3.json,int8,8192,1,4096,32,128,heuristic-TPU,flashattention,FlashAttention,flashattention,9.25836595744681,6.658178723404256,6.719727659574468,2.300187234042553,8.958365957446809,0.0,0.0,2.460658346666667,2.456510638297872,0.3,8.958365957446809,matmul_pair,8.958365957446809,0.9675968738566981,256,8192,,123.20768,3.85024,32.0,2214592512,2112.0,0.9,inf,0.9015196097560977,0.9015196097560977,0.2472094266431568,0.27467714071461863,1,0,8192,16.0
