context_length,baseline_model_ms,flashattention_model_ms,customsa_model_ms,flashattention_vs_baseline_x,customsa_vs_baseline_x,customsa_vs_flashattention_x,flashattention_layer_ms,customsa_layer_ms,customsa_vs_flashattention_layer_x,flashattention_attention_core_ms,customsa_attention_core_ms,customsa_vs_flashattention_attention_core_x,flashattention_attention_total_ms,customsa_attention_total_ms,customsa_vs_flashattention_attention_total_x,flashattention_attention_share_of_model,customsa_attention_share_of_model
2048,28.07372861943024,25.290527100073046,25.364368794740685,1.110049170123827,1.106817553656267,0.9970887627732747,0.7882368736303872,0.7905444265887509,0.997081058469641,0.05702325785244704,0.05933081081081081,0.9611070044917823,0.26357414170927684,0.2658816946676406,0.9913211288906209,0.3334992782602976,0.3354396199730656
4096,51.08888035062089,43.12407427319211,42.8061480788897,1.18469512010789,1.1934939872764658,1.0074271152292535,1.3455202629656682,1.335585069393718,1.0074388324634838,0.16509303140978815,0.15515783783783782,1.0640328178737193,0.4941947991234477,0.4842596055514974,1.0205162550376996,0.36671473738234367,0.3620112547638941
8192,114.39885843681519,85.70763412710006,84.43592934989043,1.334756928037093,1.3548599431263753,1.0150611805543097,2.6762265887509127,2.6364858144631116,1.0150733882465033,0.5973721256391527,0.5576313513513513,1.0712671089806813,1.1715756610664718,1.1318348867786705,1.0351118124666647,0.4374221915696647,0.42894910562104754
16384,310.1375131044558,198.54061586559536,193.4537967567568,1.5620859830232794,1.6031606425094556,1.0262947494136525,6.202197428780132,6.043234331628927,1.0263043079960061,2.326488502556611,2.1675254054054056,1.073338516242892,3.3908955734112496,3.2319324762600443,1.0491851541821677,0.5465312871932276,0.534607441023042
32768,978.0896164207451,534.8700274653032,514.5227510299488,1.8286491412798287,1.9009647570741015,1.0395459217199319,16.712371862673486,16.07651947406866,1.0395516199654067,9.242954010226443,8.607101621621622,1.0738753202364333,11.287768151935719,10.651915763330898,1.0596937116977339,0.6753202877597669,0.6624805292754649
65536,3419.892998977356,1650.182643155588,1558.9808498466034,2.072433020164126,2.1936722310051837,1.058500906741708,51.565651745799855,48.715595704894085,1.058503975978671,36.90881604090577,34.05876,1.0836805579799667,40.91444432432432,38.06438828341855,1.0748746050950542,0.7934044293877196,0.7813184011780807
131072,12727.096467786703,5651.423044499635,5286.615871263696,2.2520162386664038,2.4074184275364154,1.0690058029785954,176.60393557341123,165.20371140978816,1.0690070705212233,147.57226416362306,136.17203999999998,1.0837192727936151,155.49952073046018,144.0992965668371,1.0791136697765582,0.8804834860518372,0.8722361530376418
262144,49035.89022018991,20736.364527041635,19237.885083827612,2.3647293698104006,2.5489231278032785,1.077892109069397,648.0073994740686,601.1799168736304,1.0778926262939044,590.2260566544924,543.3985740540542,1.0861752033154581,605.9965697881665,559.1690871877283,1.0837447628515218,0.9351634520088119,0.9301131965409991
524288,192431.0249841344,79236.09021154125,73242.17243868516,2.4285779935682084,2.6273254680591083,1.0818369741541174,2476.1219122571215,2288.8119818553687,1.0818371853549607,2360.841226617969,2173.531296216216,1.0861777011114726,2392.298252885317,2204.9883224835644,1.0849482641208632,0.9661448954378069,0.9633742961207657
