case_name,case_label,system_config_path,data_type,prefill_length,batch_size,hidden_size,num_heads,head_dim,compile_mode,variant,variant_label,attention_variant,total_latency_ms,q_mul_k_ms,softmax_ms,a_mul_v_ms,compute_model_ms,fused_core_ms,hbm_io_ms,configured_hbm_io_ms,onchip_io_ms,kernel_overhead_ms,non_hbm_critical_ms,bottleneck_component,bottleneck_ms,bottleneck_share_of_total,software_q_tile_size,software_kv_tile_size,logical_q_tile_size,tensor_tflops,vector_tflops,tensor_vector_ratio,hbm_bytes,hbm_mib,configured_hbm_bandwidth_tbps,active_hbm_bandwidth_tbps,configured_onchip_bandwidth_tbps,active_onchip_bandwidth_tbps,required_hbm_bandwidth_tbps,required_hbm_bandwidth_over_config_x,ignore_hbm_bottleneck,ignore_onchip_io_bottleneck,sram_kib,l2_mb
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,4096,1,4096,32,128,heuristic-GPU,flashattention,FlashAttention,flashattention,0.20123596785975165,0.07563687363038714,0.18023596785975166,0.06845615777940102,0.18023596785975166,0.0,0.0,1.082130432,0.0,0.020999999999999998,0.18023596785975166,softmax,0.18023596785975166,0.8956448977618374,32,256,,2242.9696,70.0928,32.0,8657043456,8256.0,8.0,inf,inf,inf,48.03171952191235,6.003964940239044,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,8192,1,4096,32,128,heuristic-GPU,baseline,Unfused Attention,trivial,2.321675675675676,0.28698054054054056,1.744410810810811,0.2902843243243244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,1.744410810810811,0.7513585248306209,,,,2242.9696,70.0928,32.0,0,0.0,8.0,inf,inf,inf,,,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,8192,1,4096,32,128,heuristic-GPU,customsa,FlashAttention-CustomSA,flashattention_customsa,0.5576313513513513,0.0,0.0,0.0,0.0,0.5366313513513513,0.0,4.311744512,0.0,0.020999999999999998,0.5366313513513513,fused_core,0.5366313513513513,0.9623407113873546,32,256,32,2242.9696,70.0928,32.0,34493956096,32896.0,8.0,inf,inf,inf,64.27868220732337,8.034835275915421,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,8192,1,4096,32,128,heuristic-GPU,flashattention,FlashAttention,flashattention,0.7419438714390065,0.30254749452154855,0.7209438714390066,0.2738246311176041,0.7209438714390066,0.0,0.0,4.311744512,0.0,0.020999999999999998,0.7209438714390066,softmax,0.7209438714390066,0.9716959721504671,32,256,,2242.9696,70.0928,32.0,34493956096,32896.0,8.0,inf,inf,inf,47.84555006640106,5.9806937583001325,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,16384,1,4096,32,128,heuristic-GPU,baseline,Unfused Attention,trivial,9.373143783783785,1.084922162162162,7.188994594594595,1.099227027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,7.188994594594595,0.7669779489600996,,,,2242.9696,70.0928,32.0,0,0.0,8.0,inf,inf,inf,,,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,16384,1,4096,32,128,heuristic-GPU,customsa,FlashAttention-CustomSA,flashattention_customsa,2.1675254054054056,0.0,0.0,0.0,0.0,2.1465254054054053,0.0,17.213423616,0.0,0.020999999999999998,2.1465254054054053,fused_core,2.1465254054054053,0.9903115322442679,32,256,32,2242.9696,70.0928,32.0,137707388928,131328.0,8.0,inf,inf,inf,64.1536264053636,8.01920330067045,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,16384,1,4096,32,128,heuristic-GPU,flashattention,FlashAttention,flashattention,2.9047754857560264,1.2101899780861942,2.8837754857560265,1.0952985244704163,2.8837754857560265,0.0,0.0,17.213423616,0.0,0.020999999999999998,2.8837754857560265,softmax,2.8837754857560265,0.9927705256041383,32,256,,2242.9696,70.0928,32.0,137707388928,131328.0,8.0,inf,inf,inf,47.752465338645415,5.969058167330677,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,32768,1,4096,32,128,heuristic-GPU,baseline,Unfused Attention,trivial,38.31774918918919,4.276688648648649,29.70557837837838,4.335482162162162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,29.70557837837838,0.7752433012625748,,,,2242.9696,70.0928,32.0,0,0.0,8.0,inf,inf,inf,,,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,32768,1,4096,32,128,heuristic-GPU,customsa,FlashAttention-CustomSA,flashattention_customsa,8.607101621621622,0.0,0.0,0.0,0.0,8.586101621621621,0.0,68.78658560000001,0.0,0.020999999999999998,8.586101621621621,fused_core,8.586101621621621,0.9975601542861714,32,256,32,2242.9696,70.0928,32.0,550292684800,524800.0,8.0,inf,inf,inf,64.09109850438371,8.011387313047964,1,1,228,126.0
b200_fp16,B200 FP16,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,fp16,32768,1,4096,32,128,heuristic-GPU,flashattention,FlashAttention,flashattention,11.556101943024107,4.840759912344777,11.535101943024106,4.381194097881665,11.535101943024106,0.0,0.0,68.78658560000001,0.0,0.020999999999999998,11.535101943024106,softmax,11.535101943024106,0.9981827782323539,32,256,,2242.9696,70.0928,32.0,550292684800,524800.0,8.0,inf,inf,inf,47.705922974767596,5.9632403718459495,1,1,228,126.0
b200_int8,B200 INT8,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,int8,2048,1,4096,32,128,heuristic-GPU,baseline,Unfused Attention,trivial,0.17630324324324326,0.029041621621621622,0.11807567567567569,0.02918594594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,softmax,0.11807567567567569,0.6697305931733101,,,,2242.9696,70.0928,32.0,0,0.0,8.0,inf,inf,inf,,,1,1,228,126.0
b200_int8,B200 INT8,${SOURCE_ROOT}/LLMCompass/configs/ours/B200_fp16.json,int8,2048,1,4096,32,128,heuristic-GPU,customsa,FlashAttention-CustomSA,flashattention_customsa,0.04237945945945946,0.0,0.0,0.0,0.0,0.021379459459459457,0.0,0.13631488,0.0,0.020999999999999998,0.021379459459459457,fused_core,0.021379459459459457,0.504476926609015,32,512,32,2242.9696,70.0928,32.0,1090519040,1040.0,8.0,inf,inf,inf,51.007792880258904,6.375974110032363,1,1,228,126.0
